ts_code,trade_date,adj_factor
600519.SH,20140102,5.419
600519.SH,20140103,5.419
600519.SH,20140106,5.419
600519.SH,20140107,5.419
600519.SH,20140108,5.419
600519.SH,20140109,5.419
600519.SH,20140110,5.419
600519.SH,20140113,5.419
600519.SH,20140114,5.419
600519.SH,20140115,5.419
600519.SH,20140116,5.419
600519.SH,20140117,5.419
600519.SH,20140120,5.419
600519.SH,20140121,5.419
600519.SH,20140122,5.419
600519.SH,20140123,5.419
600519.SH,20140124,5.419
600519.SH,20140127,5.419
600519.SH,20140128,5.419
600519.SH,20140129,5.419
600519.SH,20140130,5.419
600519.SH,20140207,5.419
600519.SH,20140210,5.419
600519.SH,20140211,5.419
600519.SH,20140212,5.419
600519.SH,20140213,5.419
600519.SH,20140214,5.419
600519.SH,20140217,5.419
600519.SH,20140218,5.419
600519.SH,20140219,5.419
600519.SH,20140220,5.419
600519.SH,20140221,5.419
600519.SH,20140224,5.419
600519.SH,20140225,5.419
600519.SH,20140226,5.419
600519.SH,20140227,5.419
600519.SH,20140228,5.419
600519.SH,20140303,5.419
600519.SH,20140304,5.419
600519.SH,20140305,5.419
600519.SH,20140306,5.419
600519.SH,20140307,5.419
600519.SH,20140310,5.419
600519.SH,20140311,5.419
600519.SH,20140312,5.419
600519.SH,20140313,5.419
600519.SH,20140314,5.419
600519.SH,20140317,5.419
600519.SH,20140318,5.419
600519.SH,20140319,5.419
600519.SH,20140320,5.419
600519.SH,20140321,5.419
600519.SH,20140324,5.419
600519.SH,20140325,5.419
600519.SH,20140326,5.419
600519.SH,20140327,5.419
600519.SH,20140328,5.419
600519.SH,20140331,5.419
600519.SH,20140401,5.419
600519.SH,20140402,5.419
600519.SH,20140403,5.419
600519.SH,20140404,5.419
600519.SH,20140408,5.419
600519.SH,20140409,5.419
600519.SH,20140410,5.419
600519.SH,20140411,5.419
600519.SH,20140414,5.419
600519.SH,20140415,5.419
600519.SH,20140416,5.419
600519.SH,20140417,5.419
600519.SH,20140418,5.419
600519.SH,20140421,5.419
600519.SH,20140422,5.419
600519.SH,20140423,5.419
600519.SH,20140424,5.419
600519.SH,20140425,5.419
600519.SH,20140428,5.419
600519.SH,20140429,5.419
600519.SH,20140430,5.419
600519.SH,20140505,5.419
600519.SH,20140506,5.419
600519.SH,20140507,5.419
600519.SH,20140508,5.419
600519.SH,20140509,5.419
600519.SH,20140512,5.419
600519.SH,20140513,5.419
600519.SH,20140514,5.419
600519.SH,20140515,5.419
600519.SH,20140516,5.419
600519.SH,20140519,5.419
600519.SH,20140520,5.419
600519.SH,20140521,5.419
600519.SH,20140522,5.419
600519.SH,20140523,5.419
600519.SH,20140526,5.419
600519.SH,20140527,5.419
600519.SH,20140528,5.419
600519.SH,20140529,5.419
600519.SH,20140530,5.419
600519.SH,20140603,5.419
600519.SH,20140604,5.419
600519.SH,20140605,5.419
600519.SH,20140606,5.419
600519.SH,20140609,5.419
600519.SH,20140610,5.419
600519.SH,20140611,5.419
600519.SH,20140612,5.419
600519.SH,20140613,5.419
600519.SH,20140616,5.419
600519.SH,20140617,5.419
600519.SH,20140618,5.419
600519.SH,20140619,5.419
600519.SH,20140620,5.419
600519.SH,20140623,5.419
600519.SH,20140624,5.419
600519.SH,20140625,6.125
600519.SH,20140626,6.125
600519.SH,20140627,6.125
600519.SH,20140630,6.125
600519.SH,20140701,6.125
600519.SH,20140702,6.125
600519.SH,20140703,6.125
600519.SH,20140704,6.125
600519.SH,20140707,6.125
600519.SH,20140708,6.125
600519.SH,20140709,6.125
600519.SH,20140710,6.125
600519.SH,20140711,6.125
600519.SH,20140714,6.125
600519.SH,20140715,6.125
600519.SH,20140716,6.125
600519.SH,20140717,6.125
600519.SH,20140718,6.125
600519.SH,20140721,6.125
600519.SH,20140722,6.125
600519.SH,20140723,6.125
600519.SH,20140724,6.125
600519.SH,20140725,6.125
600519.SH,20140728,6.125
600519.SH,20140729,6.125
600519.SH,20140730,6.125
600519.SH,20140731,6.125
600519.SH,20140801,6.125
600519.SH,20140804,6.125
600519.SH,20140805,6.125
600519.SH,20140806,6.125
600519.SH,20140807,6.125
600519.SH,20140808,6.125
600519.SH,20140811,6.125
600519.SH,20140812,6.125
600519.SH,20140813,6.125
600519.SH,20140814,6.125
600519.SH,20140815,6.125
600519.SH,20140818,6.125
600519.SH,20140819,6.125
600519.SH,20140820,6.125
600519.SH,20140821,6.125
600519.SH,20140822,6.125
600519.SH,20140825,6.125
600519.SH,20140826,6.125
600519.SH,20140827,6.125
600519.SH,20140828,6.125
600519.SH,20140829,6.125
600519.SH,20140901,6.125
600519.SH,20140902,6.125
600519.SH,20140903,6.125
600519.SH,20140904,6.125
600519.SH,20140905,6.125
600519.SH,20140909,6.125
600519.SH,20140910,6.125
600519.SH,20140911,6.125
600519.SH,20140912,6.125
600519.SH,20140915,6.125
600519.SH,20140916,6.125
600519.SH,20140917,6.125
600519.SH,20140918,6.125
600519.SH,20140919,6.125
600519.SH,20140922,6.125
600519.SH,20140923,6.125
600519.SH,20140924,6.125
600519.SH,20140925,6.125
600519.SH,20140926,6.125
600519.SH,20140929,6.125
600519.SH,20140930,6.125
600519.SH,20141008,6.125
600519.SH,20141009,6.125
600519.SH,20141010,6.125
600519.SH,20141013,6.125
600519.SH,20141014,6.125
600519.SH,20141015,6.125
600519.SH,20141016,6.125
600519.SH,20141017,6.125
600519.SH,20141020,6.125
600519.SH,20141021,6.125
600519.SH,20141022,6.125
600519.SH,20141023,6.125
600519.SH,20141024,6.125
600519.SH,20141027,6.125
600519.SH,20141028,6.125
600519.SH,20141029,6.125
600519.SH,20141030,6.125
600519.SH,20141031,6.125
600519.SH,20141103,6.125
600519.SH,20141104,6.125
600519.SH,20141105,6.125
600519.SH,20141106,6.125
600519.SH,20141107,6.125
600519.SH,20141110,6.125
600519.SH,20141111,6.125
600519.SH,20141112,6.125
600519.SH,20141113,6.125
600519.SH,20141114,6.125
600519.SH,20141117,6.125
600519.SH,20141118,6.125
600519.SH,20141119,6.125
600519.SH,20141120,6.125
600519.SH,20141121,6.125
600519.SH,20141124,6.125
600519.SH,20141125,6.125
600519.SH,20141126,6.125
600519.SH,20141127,6.125
600519.SH,20141128,6.125
600519.SH,20141201,6.125
600519.SH,20141202,6.125
600519.SH,20141203,6.125
600519.SH,20141204,6.125
600519.SH,20141205,6.125
600519.SH,20141208,6.125
600519.SH,20141209,6.125
600519.SH,20141210,6.125
600519.SH,20141211,6.125
600519.SH,20141212,6.125
600519.SH,20141215,6.125
600519.SH,20141216,6.125
600519.SH,20141217,6.125
600519.SH,20141218,6.125
600519.SH,20141219,6.125
600519.SH,20141222,6.125
600519.SH,20141223,6.125
600519.SH,20141224,6.125
600519.SH,20141225,6.125
600519.SH,20141226,6.125
600519.SH,20141229,6.125
600519.SH,20141230,6.125
600519.SH,20141231,6.125
600519.SH,20150105,6.125
600519.SH,20150106,6.125
600519.SH,20150107,6.125
600519.SH,20150108,6.125
600519.SH,20150109,6.125
600519.SH,20150112,6.125
600519.SH,20150113,6.125
600519.SH,20150114,6.125
600519.SH,20150115,6.125
600519.SH,20150116,6.125
600519.SH,20150119,6.125
600519.SH,20150120,6.125
600519.SH,20150121,6.125
600519.SH,20150122,6.125
600519.SH,20150123,6.125
600519.SH,20150126,6.125
600519.SH,20150127,6.125
600519.SH,20150128,6.125
600519.SH,20150129,6.125
600519.SH,20150130,6.125
600519.SH,20150202,6.125
600519.SH,20150203,6.125
600519.SH,20150204,6.125
600519.SH,20150205,6.125
600519.SH,20150206,6.125
600519.SH,20150209,6.125
600519.SH,20150210,6.125
600519.SH,20150211,6.125
600519.SH,20150212,6.125
600519.SH,20150213,6.125
600519.SH,20150216,6.125
600519.SH,20150217,6.125
600519.SH,20150225,6.125
600519.SH,20150226,6.125
600519.SH,20150227,6.125
600519.SH,20150302,6.125
600519.SH,20150303,6.125
600519.SH,20150304,6.125
600519.SH,20150305,6.125
600519.SH,20150306,6.125
600519.SH,20150309,6.125
600519.SH,20150310,6.125
600519.SH,20150311,6.125
600519.SH,20150312,6.125
600519.SH,20150313,6.125
600519.SH,20150316,6.125
600519.SH,20150317,6.125
600519.SH,20150318,6.125
600519.SH,20150319,6.125
600519.SH,20150320,6.125
600519.SH,20150323,6.125
600519.SH,20150324,6.125
600519.SH,20150325,6.125
600519.SH,20150326,6.125
600519.SH,20150327,6.125
600519.SH,20150330,6.125
600519.SH,20150331,6.125
600519.SH,20150401,6.125
600519.SH,20150402,6.125
600519.SH,20150403,6.125
600519.SH,20150407,6.125
600519.SH,20150408,6.125
600519.SH,20150409,6.125
600519.SH,20150410,6.125
600519.SH,20150413,6.125
600519.SH,20150414,6.125
600519.SH,20150415,6.125
600519.SH,20150416,6.125
600519.SH,20150417,6.125
600519.SH,20150420,6.125
600519.SH,20150421,6.125
600519.SH,20150422,6.125
600519.SH,20150423,6.125
600519.SH,20150424,6.125
600519.SH,20150427,6.125
600519.SH,20150428,6.125
600519.SH,20150429,6.125
600519.SH,20150430,6.125
600519.SH,20150504,6.125
600519.SH,20150505,6.125
600519.SH,20150506,6.125
600519.SH,20150507,6.125
600519.SH,20150508,6.125
600519.SH,20150511,6.125
600519.SH,20150512,6.125
600519.SH,20150513,6.125
600519.SH,20150514,6.125
600519.SH,20150515,6.125
600519.SH,20150518,6.125
600519.SH,20150519,6.125
600519.SH,20150520,6.125
600519.SH,20150521,6.125
600519.SH,20150522,6.125
600519.SH,20150525,6.125
600519.SH,20150526,6.125
600519.SH,20150527,6.125
600519.SH,20150528,6.125
600519.SH,20150529,6.125
600519.SH,20150601,6.125
600519.SH,20150602,6.125
600519.SH,20150603,6.125
600519.SH,20150604,6.125
600519.SH,20150605,6.125
600519.SH,20150608,6.125
600519.SH,20150609,6.125
600519.SH,20150610,6.125
600519.SH,20150611,6.125
600519.SH,20150612,6.125
600519.SH,20150615,6.125
600519.SH,20150616,6.125
600519.SH,20150617,6.125
600519.SH,20150618,6.125
600519.SH,20150619,6.125
600519.SH,20150623,6.125
600519.SH,20150624,6.125
600519.SH,20150625,6.125
600519.SH,20150626,6.125
600519.SH,20150629,6.125
600519.SH,20150630,6.125
600519.SH,20150701,6.125
600519.SH,20150702,6.125
600519.SH,20150703,6.125
600519.SH,20150706,6.125
600519.SH,20150707,6.125
600519.SH,20150708,6.125
600519.SH,20150709,6.125
600519.SH,20150710,6.125
600519.SH,20150713,6.125
600519.SH,20150714,6.125
600519.SH,20150715,6.125
600519.SH,20150716,6.125
600519.SH,20150717,6.857
600519.SH,20150720,6.857
600519.SH,20150721,6.857
600519.SH,20150722,6.857
600519.SH,20150723,6.857
600519.SH,20150724,6.857
600519.SH,20150727,6.857
600519.SH,20150728,6.857
600519.SH,20150729,6.857
600519.SH,20150730,6.857
600519.SH,20150731,6.857
600519.SH,20150803,6.857
600519.SH,20150804,6.857
600519.SH,20150805,6.857
600519.SH,20150806,6.857
600519.SH,20150807,6.857
600519.SH,20150810,6.857
600519.SH,20150811,6.857
600519.SH,20150812,6.857
600519.SH,20150813,6.857
600519.SH,20150814,6.857
600519.SH,20150817,6.857
600519.SH,20150818,6.857
600519.SH,20150819,6.857
600519.SH,20150820,6.857
600519.SH,20150821,6.857
600519.SH,20150824,6.857
600519.SH,20150825,6.857
600519.SH,20150826,6.857
600519.SH,20150827,6.857
600519.SH,20150828,6.857
600519.SH,20150831,6.857
600519.SH,20150901,6.857
600519.SH,20150902,6.857
600519.SH,20150907,6.857
600519.SH,20150908,6.857
600519.SH,20150909,6.857
600519.SH,20150910,6.857
600519.SH,20150911,6.857
600519.SH,20150914,6.857
600519.SH,20150915,6.857
600519.SH,20150916,6.857
600519.SH,20150917,6.857
600519.SH,20150918,6.857
600519.SH,20150921,6.857
600519.SH,20150922,6.857
600519.SH,20150923,6.857
600519.SH,20150924,6.857
600519.SH,20150925,6.857
600519.SH,20150928,6.857
600519.SH,20150929,6.857
600519.SH,20150930,6.857
600519.SH,20151008,6.857
600519.SH,20151009,6.857
600519.SH,20151012,6.857
600519.SH,20151013,6.857
600519.SH,20151014,6.857
600519.SH,20151015,6.857
600519.SH,20151016,6.857
600519.SH,20151019,6.857
600519.SH,20151020,6.857
600519.SH,20151021,6.857
600519.SH,20151022,6.857
600519.SH,20151023,6.857
600519.SH,20151026,6.857
600519.SH,20151027,6.857
600519.SH,20151028,6.857
600519.SH,20151029,6.857
600519.SH,20151030,6.857
600519.SH,20151102,6.857
600519.SH,20151103,6.857
600519.SH,20151104,6.857
600519.SH,20151105,6.857
600519.SH,20151106,6.857
600519.SH,20151109,6.857
600519.SH,20151110,6.857
600519.SH,20151111,6.857
600519.SH,20151112,6.857
600519.SH,20151113,6.857
600519.SH,20151116,6.857
600519.SH,20151117,6.857
600519.SH,20151118,6.857
600519.SH,20151119,6.857
600519.SH,20151120,6.857
600519.SH,20151123,6.857
600519.SH,20151124,6.857
600519.SH,20151125,6.857
600519.SH,20151126,6.857
600519.SH,20151127,6.857
600519.SH,20151130,6.857
600519.SH,20151201,6.857
600519.SH,20151202,6.857
600519.SH,20151203,6.857
600519.SH,20151204,6.857
600519.SH,20151207,6.857
600519.SH,20151208,6.857
600519.SH,20151209,6.857
600519.SH,20151210,6.857
600519.SH,20151211,6.857
600519.SH,20151214,6.857
600519.SH,20151215,6.857
600519.SH,20151216,6.857
600519.SH,20151217,6.857
600519.SH,20151218,6.857
600519.SH,20151221,6.857
600519.SH,20151222,6.857
600519.SH,20151223,6.857
600519.SH,20151224,6.857
600519.SH,20151225,6.857
600519.SH,20151228,6.857
600519.SH,20151229,6.857
600519.SH,20151230,6.857
600519.SH,20151231,6.857
600519.SH,20160104,6.857
600519.SH,20160105,6.857
600519.SH,20160106,6.857
600519.SH,20160107,6.857
600519.SH,20160108,6.857
600519.SH,20160111,6.857
600519.SH,20160112,6.857
600519.SH,20160113,6.857
600519.SH,20160114,6.857
600519.SH,20160115,6.857
600519.SH,20160118,6.857
600519.SH,20160119,6.857
600519.SH,20160120,6.857
600519.SH,20160121,6.857
600519.SH,20160122,6.857
600519.SH,20160125,6.857
600519.SH,20160126,6.857
600519.SH,20160127,6.857
600519.SH,20160128,6.857
600519.SH,20160129,6.857
600519.SH,20160201,6.857
600519.SH,20160202,6.857
600519.SH,20160203,6.857
600519.SH,20160204,6.857
600519.SH,20160205,6.857
600519.SH,20160215,6.857
600519.SH,20160216,6.857
600519.SH,20160217,6.857
600519.SH,20160218,6.857
600519.SH,20160219,6.857
600519.SH,20160222,6.857
600519.SH,20160223,6.857
600519.SH,20160224,6.857
600519.SH,20160225,6.857
600519.SH,20160226,6.857
600519.SH,20160229,6.857
600519.SH,20160301,6.857
600519.SH,20160302,6.857
600519.SH,20160303,6.857
600519.SH,20160304,6.857
600519.SH,20160307,6.857
600519.SH,20160308,6.857
600519.SH,20160309,6.857
600519.SH,20160310,6.857
600519.SH,20160311,6.857
600519.SH,20160314,6.857
600519.SH,20160315,6.857
600519.SH,20160316,6.857
600519.SH,20160317,6.857
600519.SH,20160318,6.857
600519.SH,20160321,6.857
600519.SH,20160322,6.857
600519.SH,20160323,6.857
600519.SH,20160324,6.857
600519.SH,20160325,6.857
600519.SH,20160328,6.857
600519.SH,20160329,6.857
600519.SH,20160330,6.857
600519.SH,20160331,6.857
600519.SH,20160401,6.857
600519.SH,20160405,6.857
600519.SH,20160406,6.857
600519.SH,20160407,6.857
600519.SH,20160408,6.857
600519.SH,20160411,6.857
600519.SH,20160412,6.857
600519.SH,20160413,6.857
600519.SH,20160414,6.857
600519.SH,20160415,6.857
600519.SH,20160418,6.857
600519.SH,20160419,6.857
600519.SH,20160420,6.857
600519.SH,20160421,6.857
600519.SH,20160422,6.857
600519.SH,20160425,6.857
600519.SH,20160426,6.857
600519.SH,20160427,6.857
600519.SH,20160428,6.857
600519.SH,20160429,6.857
600519.SH,20160503,6.857
600519.SH,20160504,6.857
600519.SH,20160505,6.857
600519.SH,20160506,6.857
600519.SH,20160509,6.857
600519.SH,20160510,6.857
600519.SH,20160511,6.857
600519.SH,20160512,6.857
600519.SH,20160513,6.857
600519.SH,20160516,6.857
600519.SH,20160517,6.857
600519.SH,20160518,6.857
600519.SH,20160519,6.857
600519.SH,20160520,6.857
600519.SH,20160523,6.857
600519.SH,20160524,6.857
600519.SH,20160525,6.857
600519.SH,20160526,6.857
600519.SH,20160527,6.857
600519.SH,20160530,6.857
600519.SH,20160531,6.857
600519.SH,20160601,6.857
600519.SH,20160602,6.857
600519.SH,20160603,6.857
600519.SH,20160606,6.857
600519.SH,20160607,6.857
600519.SH,20160608,6.857
600519.SH,20160613,6.857
600519.SH,20160614,6.857
600519.SH,20160615,6.857
600519.SH,20160616,6.857
600519.SH,20160617,6.857
600519.SH,20160620,6.857
600519.SH,20160621,6.857
600519.SH,20160622,6.857
600519.SH,20160623,6.857
600519.SH,20160624,6.857
600519.SH,20160627,6.857
600519.SH,20160628,6.857
600519.SH,20160629,6.857
600519.SH,20160630,6.857
600519.SH,20160701,7.005
600519.SH,20160704,7.005
600519.SH,20160705,7.005
600519.SH,20160706,7.005
600519.SH,20160707,7.005
600519.SH,20160708,7.005
600519.SH,20160711,7.005
600519.SH,20160712,7.005
600519.SH,20160713,7.005
600519.SH,20160714,7.005
600519.SH,20160715,7.005
600519.SH,20160718,7.005
600519.SH,20160719,7.005
600519.SH,20160720,7.005
600519.SH,20160721,7.005
600519.SH,20160722,7.005
600519.SH,20160725,7.005
600519.SH,20160726,7.005
600519.SH,20160727,7.005
600519.SH,20160728,7.005
600519.SH,20160729,7.005
600519.SH,20160801,7.005
600519.SH,20160802,7.005
600519.SH,20160803,7.005
600519.SH,20160804,7.005
600519.SH,20160805,7.005
600519.SH,20160808,7.005
600519.SH,20160809,7.005
600519.SH,20160810,7.005
600519.SH,20160811,7.005
600519.SH,20160812,7.005
600519.SH,20160815,7.005
600519.SH,20160816,7.005
600519.SH,20160817,7.005
600519.SH,20160818,7.005
600519.SH,20160819,7.005
600519.SH,20160822,7.005
600519.SH,20160823,7.005
600519.SH,20160824,7.005
600519.SH,20160825,7.005
600519.SH,20160826,7.005
600519.SH,20160829,7.005
600519.SH,20160830,7.005
600519.SH,20160831,7.005
600519.SH,20160901,7.005
600519.SH,20160902,7.005
600519.SH,20160905,7.005
600519.SH,20160906,7.005
600519.SH,20160907,7.005
600519.SH,20160908,7.005
600519.SH,20160909,7.005
600519.SH,20160912,7.005
600519.SH,20160913,7.005
600519.SH,20160914,7.005
600519.SH,20160919,7.005
600519.SH,20160920,7.005
600519.SH,20160921,7.005
600519.SH,20160922,7.005
600519.SH,20160923,7.005
600519.SH,20160926,7.005
600519.SH,20160927,7.005
600519.SH,20160928,7.005
600519.SH,20160929,7.005
600519.SH,20160930,7.005
600519.SH,20161010,7.005
600519.SH,20161011,7.005
600519.SH,20161012,7.005
600519.SH,20161013,7.005
600519.SH,20161014,7.005
600519.SH,20161017,7.005
600519.SH,20161018,7.005
600519.SH,20161019,7.005
600519.SH,20161020,7.005
600519.SH,20161021,7.005
600519.SH,20161024,7.005
600519.SH,20161025,7.005
600519.SH,20161026,7.005
600519.SH,20161027,7.005
600519.SH,20161028,7.005
600519.SH,20161031,7.005
600519.SH,20161101,7.005
600519.SH,20161102,7.005
600519.SH,20161103,7.005
600519.SH,20161104,7.005
600519.SH,20161107,7.005
600519.SH,20161108,7.005
600519.SH,20161109,7.005
600519.SH,20161110,7.005
600519.SH,20161111,7.005
600519.SH,20161114,7.005
600519.SH,20161115,7.005
600519.SH,20161116,7.005
600519.SH,20161117,7.005
600519.SH,20161118,7.005
600519.SH,20161121,7.005
600519.SH,20161122,7.005
600519.SH,20161123,7.005
600519.SH,20161124,7.005
600519.SH,20161125,7.005
600519.SH,20161128,7.005
600519.SH,20161129,7.005
600519.SH,20161130,7.005
600519.SH,20161201,7.005
600519.SH,20161202,7.005
600519.SH,20161205,7.005
600519.SH,20161206,7.005
600519.SH,20161207,7.005
600519.SH,20161208,7.005
600519.SH,20161209,7.005
600519.SH,20161212,7.005
600519.SH,20161213,7.005
600519.SH,20161214,7.005
600519.SH,20161215,7.005
600519.SH,20161216,7.005
600519.SH,20161219,7.005
600519.SH,20161220,7.005
600519.SH,20161221,7.005
600519.SH,20161222,7.005
600519.SH,20161223,7.005
600519.SH,20161226,7.005
600519.SH,20161227,7.005
600519.SH,20161228,7.005
600519.SH,20161229,7.005
600519.SH,20161230,7.005
600519.SH,20170103,7.005
600519.SH,20170104,7.005
600519.SH,20170105,7.005
600519.SH,20170106,7.005
600519.SH,20170109,7.005
600519.SH,20170110,7.005
600519.SH,20170111,7.005
600519.SH,20170112,7.005
600519.SH,20170113,7.005
600519.SH,20170116,7.005
600519.SH,20170117,7.005
600519.SH,20170118,7.005
600519.SH,20170119,7.005
600519.SH,20170120,7.005
600519.SH,20170123,7.005
600519.SH,20170124,7.005
600519.SH,20170125,7.005
600519.SH,20170126,7.005
600519.SH,20170203,7.005
600519.SH,20170206,7.005
600519.SH,20170207,7.005
600519.SH,20170208,7.005
600519.SH,20170209,7.005
600519.SH,20170210,7.005
600519.SH,20170213,7.005
600519.SH,20170214,7.005
600519.SH,20170215,7.005
600519.SH,20170216,7.005
600519.SH,20170217,7.005
600519.SH,20170220,7.005
600519.SH,20170221,7.005
600519.SH,20170222,7.005
600519.SH,20170223,7.005
600519.SH,20170224,7.005
600519.SH,20170227,7.005
600519.SH,20170228,7.005
600519.SH,20170301,7.005
600519.SH,20170302,7.005
600519.SH,20170303,7.005
600519.SH,20170306,7.005
600519.SH,20170307,7.005
600519.SH,20170308,7.005
600519.SH,20170309,7.005
600519.SH,20170310,7.005
600519.SH,20170313,7.005
600519.SH,20170314,7.005
600519.SH,20170315,7.005
600519.SH,20170316,7.005
600519.SH,20170317,7.005
600519.SH,20170320,7.005
600519.SH,20170321,7.005
600519.SH,20170322,7.005
600519.SH,20170323,7.005
600519.SH,20170324,7.005
600519.SH,20170327,7.005
600519.SH,20170328,7.005
600519.SH,20170329,7.005
600519.SH,20170330,7.005
600519.SH,20170331,7.005
600519.SH,20170405,7.005
600519.SH,20170406,7.005
600519.SH,20170407,7.005
600519.SH,20170410,7.005
600519.SH,20170411,7.005
600519.SH,20170412,7.005
600519.SH,20170413,7.005
600519.SH,20170414,7.005
600519.SH,20170417,7.005
600519.SH,20170418,7.005
600519.SH,20170419,7.005
600519.SH,20170420,7.005
600519.SH,20170421,7.005
600519.SH,20170424,7.005
600519.SH,20170425,7.005
600519.SH,20170426,7.005
600519.SH,20170427,7.005
600519.SH,20170428,7.005
600519.SH,20170502,7.005
600519.SH,20170503,7.005
600519.SH,20170504,7.005
600519.SH,20170505,7.005
600519.SH,20170508,7.005
600519.SH,20170509,7.005
600519.SH,20170510,7.005
600519.SH,20170511,7.005
600519.SH,20170512,7.005
600519.SH,20170515,7.005
600519.SH,20170516,7.005
600519.SH,20170517,7.005
600519.SH,20170518,7.005
600519.SH,20170519,7.005
600519.SH,20170522,7.005
600519.SH,20170523,7.005
600519.SH,20170524,7.005
600519.SH,20170525,7.005
600519.SH,20170526,7.005
600519.SH,20170531,7.005
600519.SH,20170601,7.005
600519.SH,20170602,7.005
600519.SH,20170605,7.005
600519.SH,20170606,7.005
600519.SH,20170607,7.005
600519.SH,20170608,7.005
600519.SH,20170609,7.005
600519.SH,20170612,7.005
600519.SH,20170613,7.005
600519.SH,20170614,7.005
600519.SH,20170615,7.005
600519.SH,20170616,7.005
600519.SH,20170619,7.005
600519.SH,20170620,7.005
600519.SH,20170621,7.005
600519.SH,20170622,7.005
600519.SH,20170623,7.005
600519.SH,20170626,7.005
600519.SH,20170627,7.005
600519.SH,20170628,7.005
600519.SH,20170629,7.005
600519.SH,20170630,7.005
600519.SH,20170703,7.005
600519.SH,20170704,7.005
600519.SH,20170705,7.005
600519.SH,20170706,7.005
600519.SH,20170707,7.111
600519.SH,20170710,7.111
600519.SH,20170711,7.111
600519.SH,20170712,7.111
600519.SH,20170713,7.111
600519.SH,20170714,7.111
600519.SH,20170717,7.111
600519.SH,20170718,7.111
600519.SH,20170719,7.111
600519.SH,20170720,7.111
600519.SH,20170721,7.111
600519.SH,20170724,7.111
600519.SH,20170725,7.111
600519.SH,20170726,7.111
600519.SH,20170727,7.111
600519.SH,20170728,7.111
600519.SH,20170731,7.111
600519.SH,20170801,7.111
600519.SH,20170802,7.111
600519.SH,20170803,7.111
600519.SH,20170804,7.111
600519.SH,20170807,7.111
600519.SH,20170808,7.111
600519.SH,20170809,7.111
600519.SH,20170810,7.111
600519.SH,20170811,7.111
600519.SH,20170814,7.111
600519.SH,20170815,7.111
600519.SH,20170816,7.111
600519.SH,20170817,7.111
600519.SH,20170818,7.111
600519.SH,20170821,7.111
600519.SH,20170822,7.111
600519.SH,20170823,7.111
600519.SH,20170824,7.111
600519.SH,20170825,7.111
600519.SH,20170828,7.111
600519.SH,20170829,7.111
600519.SH,20170830,7.111
600519.SH,20170831,7.111
600519.SH,20170901,7.111
600519.SH,20170904,7.111
600519.SH,20170905,7.111
600519.SH,20170906,7.111
600519.SH,20170907,7.111
600519.SH,20170908,7.111
600519.SH,20170911,7.111
600519.SH,20170912,7.111
600519.SH,20170913,7.111
600519.SH,20170914,7.111
600519.SH,20170915,7.111
600519.SH,20170918,7.111
600519.SH,20170919,7.111
600519.SH,20170920,7.111
600519.SH,20170921,7.111
600519.SH,20170922,7.111
600519.SH,20170925,7.111
600519.SH,20170926,7.111
600519.SH,20170927,7.111
600519.SH,20170928,7.111
600519.SH,20170929,7.111
600519.SH,20171009,7.111
600519.SH,20171010,7.111
600519.SH,20171011,7.111
600519.SH,20171012,7.111
600519.SH,20171013,7.111
600519.SH,20171016,7.111
600519.SH,20171017,7.111
600519.SH,20171018,7.111
600519.SH,20171019,7.111
600519.SH,20171020,7.111
600519.SH,20171023,7.111
600519.SH,20171024,7.111
600519.SH,20171025,7.111
600519.SH,20171026,7.111
600519.SH,20171027,7.111
600519.SH,20171030,7.111
600519.SH,20171031,7.111
600519.SH,20171101,7.111
600519.SH,20171102,7.111
600519.SH,20171103,7.111
600519.SH,20171106,7.111
600519.SH,20171107,7.111
600519.SH,20171108,7.111
600519.SH,20171109,7.111
600519.SH,20171110,7.111
600519.SH,20171113,7.111
600519.SH,20171114,7.111
600519.SH,20171115,7.111
600519.SH,20171116,7.111
600519.SH,20171117,7.111
600519.SH,20171120,7.111
600519.SH,20171121,7.111
600519.SH,20171122,7.111
600519.SH,20171123,7.111
600519.SH,20171124,7.111
600519.SH,20171127,7.111
600519.SH,20171128,7.111
600519.SH,20171129,7.111
600519.SH,20171130,7.111
600519.SH,20171201,7.111
600519.SH,20171204,7.111
600519.SH,20171205,7.111
600519.SH,20171206,7.111
600519.SH,20171207,7.111
600519.SH,20171208,7.111
600519.SH,20171211,7.111
600519.SH,20171212,7.111
600519.SH,20171213,7.111
600519.SH,20171214,7.111
600519.SH,20171215,7.111
600519.SH,20171218,7.111
600519.SH,20171219,7.111
600519.SH,20171220,7.111
600519.SH,20171221,7.111
600519.SH,20171222,7.111
600519.SH,20171225,7.111
600519.SH,20171226,7.111
600519.SH,20171227,7.111
600519.SH,20171228,7.111
600519.SH,20171229,7.111
600519.SH,20180102,7.111
600519.SH,20180103,7.111
600519.SH,20180104,7.111
600519.SH,20180105,7.111
600519.SH,20180108,7.111
600519.SH,20180109,7.111
600519.SH,20180110,7.111
600519.SH,20180111,7.111
600519.SH,20180112,7.111
600519.SH,20180115,7.111
600519.SH,20180116,7.111
600519.SH,20180117,7.111
600519.SH,20180118,7.111
600519.SH,20180119,7.111
600519.SH,20180122,7.111
600519.SH,20180123,7.111
600519.SH,20180124,7.111
600519.SH,20180125,7.111
600519.SH,20180126,7.111
600519.SH,20180129,7.111
600519.SH,20180130,7.111
